STATION,NAME,DATE,TAVG,TMAX,TMIN,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",10/21/14,51,55,47,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",10/22/14,48,51,47,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",10/23/14,52,60,47,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",10/24/14,53,60,43,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",10/25/14,53,66,44,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",10/26/14,51,52,43,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",10/27/14,47,60,35,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",10/28/14,64,80,51,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",10/29/14,55,57,46,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",10/30/14,46,49,39,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",10/31/14,44,50,41,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",11/01/14,41,44,37,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",11/02/14,39,42,36,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",11/03/14,46,57,39,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",11/04/14,57,69,48,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",11/05/14,53,57,36,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",11/06/14,40,45,33,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",11/07/14,40,43,33,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",11/08/14,37,46,30,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",11/09/14,42,46,38,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",11/10/14,47,58,40,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",11/11/14,57,69,51,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",11/12/14,49,58,35,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",11/13/14,35,37,29,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",11/14/14,31,37,26,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",11/15/14,33,39,29,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",11/16/14,35,40,31,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",11/17/14,35,36,26,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",11/18/14,23,26,17,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",11/19/14,20,32,15,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",11/20/14,27,31,21,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",11/21/14,24,29,19,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",11/22/14,30,45,23,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",11/23/14,47,55,43,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",11/24/14,59,70,45,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",11/25/14,44,46,35,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",11/26/14,34,37,30,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",11/27/14,30,33,28,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",11/28/14,27,30,24,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",11/29/14,29,41,25,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",11/30/14,49,61,41,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",12/01/14,44,56,27,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",12/02/14,28,41,23,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",12/03/14,39,42,34,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",12/04/14,32,35,24,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",12/05/14,30,41,24,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",12/06/14,37,39,35,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",12/07/14,31,36,22,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",12/08/14,27,37,21,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",12/09/14,37,46,31,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",12/10/14,33,36,28,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",12/11/14,27,28,25,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",12/12/14,28,33,25,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",12/13/14,33,36,31,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",12/14/14,36,38,35,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",12/15/14,36,37,35,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",12/16/14,38,44,35,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",12/17/14,41,44,32,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",12/18/14,32,33,28,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",12/19/14,27,30,25,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",12/20/14,29,32,28,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",12/21/14,31,37,26,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",12/22/14,33,40,27,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",12/23/14,40,51,35,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",12/24/14,51,57,47,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",12/25/14,46,52,40,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",12/26/14,42,47,32,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",12/27/14,42,55,31,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",12/28/14,43,53,30,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",12/29/14,30,32,25,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",12/30/14,25,26,20,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",12/31/14,20,23,16,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",01/01/15,23,32,15,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",01/02/15,31,32,20,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",01/03/15,27,42,20,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",01/04/15,46,57,31,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",01/05/15,23,31,10,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",01/06/15,14,19,12,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",01/07/15,12,17,3,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",01/08/15,9,17,3,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",01/09/15,18,23,13,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",01/10/15,12,17,7,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",01/11/15,21,33,12,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",01/12/15,31,33,18,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",01/13/15,13,17,0,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",01/14/15,5,24,-9,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",01/15/15,15,30,5,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",01/16/15,25,30,4,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",01/17/15,11,34,-4,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",01/18/15,37,41,33,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",01/19/15,33,35,23,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",01/20/15,22,23,6,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",01/21/15,12,25,3,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",01/22/15,24,30,17,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",01/23/15,26,33,19,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",01/24/15,27,33,17,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",01/25/15,24,34,7,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",01/26/15,13,20,9,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",01/27/15,17,20,2,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",01/28/15,12,27,1,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",01/29/15,18,37,2,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",01/30/15,25,31,9,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",01/31/15,12,27,0,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",02/01/15,22,28,13,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",02/02/15,15,19,9,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",02/03/15,12,22,0,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",02/04/15,26,34,20,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",02/05/15,18,22,2,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",02/06/15,13,23,2,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",02/07/15,25,30,23,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",02/08/15,23,25,14,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",02/09/15,17,19,14,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",02/10/15,18,21,13,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",02/11/15,19,32,11,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",02/12/15,23,31,4,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",02/13/15,5,10,-2,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",02/14/15,16,24,7,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",02/15/15,4,7,-3,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",02/16/15,1,8,-7,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",02/17/15,3,17,-10,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",02/18/15,12,22,4,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",02/19/15,10,14,-1,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",02/20/15,0,6,-11,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",02/21/15,8,23,-11,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",02/22/15,22,29,9,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",02/23/15,8,13,-7,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",02/24/15,4,26,-9,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",02/25/15,19,22,10,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",02/26/15,12,15,9,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",02/27/15,9,14,1,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",02/28/15,9,24,-2,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",03/01/15,15,29,0,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",03/02/15,25,29,18,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",03/03/15,18,40,6,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",03/04/15,34,38,24,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",03/05/15,18,24,6,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",03/06/15,10,23,0,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",03/07/15,22,30,7,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",03/08/15,31,38,27,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",03/09/15,35,43,27,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",03/10/15,36,49,26,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",03/11/15,42,45,37,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",03/12/15,34,37,25,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",03/13/15,34,50,23,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",03/14/15,42,46,37,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",03/15/15,36,38,29,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",03/16/15,38,53,28,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",03/17/15,40,43,27,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",03/18/15,29,35,24,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",03/19/15,28,37,17,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",03/20/15,33,43,27,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",03/21/15,38,43,29,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",03/22/15,25,29,19,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",03/23/15,21,26,17,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",03/24/15,23,37,14,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",03/25/15,33,49,22,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",03/26/15,40,45,33,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",03/27/15,33,35,23,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",03/28/15,23,28,18,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",03/29/15,29,44,17,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",03/30/15,40,45,31,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",03/31/15,35,42,27,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",04/01/15,35,45,27,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",04/02/15,49,72,33,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",04/03/15,54,62,40,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",04/04/15,40,42,31,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",04/05/15,34,37,32,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",04/06/15,39,54,33,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",04/07/15,38,46,34,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",04/08/15,39,44,34,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",04/09/15,48,61,43,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",04/10/15,52,64,43,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",04/11/15,44,50,36,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",04/12/15,48,68,34,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",04/13/15,60,84,41,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",04/14/15,54,62,40,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",04/15/15,50,60,38,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",04/16/15,51,72,35,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",04/17/15,56,67,49,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",04/18/15,57,70,43,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",04/19/15,49,62,37,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",04/20/15,57,71,45,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",04/21/15,51,57,43,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",04/22/15,45,51,35,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",04/23/15,35,38,31,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",04/24/15,36,43,32,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",04/25/15,39,50,27,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",04/26/15,42,54,33,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",04/27/15,46,53,41,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",04/28/15,53,66,41,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",04/29/15,56,70,44,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",04/30/15,56,65,43,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",05/01/15,56,66,44,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",05/02/15,60,73,45,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",05/03/15,64,79,49,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",05/04/15,68,83,54,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",05/05/15,61,67,51,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",05/06/15,63,75,54,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",05/07/15,64,78,48,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",05/08/15,71,90,55,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",05/09/15,78,92,65,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",05/10/15,72,84,67,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",05/11/15,70,79,58,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",05/12/15,66,69,52,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",05/13/15,51,58,44,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",05/14/15,51,64,38,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",05/15/15,58,73,47,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",05/16/15,66,77,57,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",05/17/15,68,77,59,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",05/18/15,73,85,62,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",05/19/15,68,72,49,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",05/20/15,50,59,42,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",05/21/15,54,66,45,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",05/22/15,55,61,41,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",05/23/15,49,67,32,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",05/24/15,63,81,47,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",05/25/15,73,87,61,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",05/26/15,74,84,66,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",05/27/15,76,84,65,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",05/28/15,68,77,59,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",05/29/15,69,85,54,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",05/30/15,79,87,65,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",05/31/15,54,65,46,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",06/01/15,49,53,46,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",06/02/15,54,64,47,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",06/03/15,57,72,42,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",06/04/15,63,75,50,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",06/05/15,71,81,60,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",06/06/15,60,64,47,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",06/07/15,61,82,43,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",06/08/15,72,75,66,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",06/09/15,66,69,58,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",06/10/15,66,81,56,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",06/11/15,69,78,59,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",06/12/15,68,83,59,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",06/13/15,65,76,59,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",06/14/15,69,81,60,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",06/15/15,72,80,65,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",06/16/15,74,80,65,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",06/17/15,67,74,59,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",06/18/15,71,82,63,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",06/19/15,66,71,54,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",06/20/15,63,80,50,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",06/21/15,73,81,65,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",06/22/15,71,83,58,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",06/23/15,76,82,61,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",06/24/15,67,78,56,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",06/25/15,67,77,58,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",06/26/15,68,74,60,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",06/27/15,62,65,56,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",06/28/15,59,64,56,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",06/29/15,63,76,58,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",06/30/15,67,76,60,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",07/01/15,68,74,61,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",07/02/15,65,71,54,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",07/03/15,62,76,50,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",07/04/15,68,77,60,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",07/05/15,69,81,57,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",07/06/15,74,85,61,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",07/07/15,78,88,66,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",07/08/15,67,70,61,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",07/09/15,64,67,59,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",07/10/15,68,79,57,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",07/11/15,70,83,57,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",07/12/15,72,84,61,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",07/13/15,76,86,65,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",07/14/15,75,80,70,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",07/15/15,64,70,55,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",07/16/15,62,73,50,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",07/17/15,66,76,56,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",07/18/15,78,86,71,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",07/19/15,79,89,72,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",07/20/15,77,84,66,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",07/21/15,72,78,61,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",07/22/15,68,76,59,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",07/23/15,67,78,54,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",07/24/15,69,83,55,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",07/25/15,71,85,61,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",07/26/15,76,84,66,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",07/27/15,75,88,62,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",07/28/15,78,89,66,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",07/29/15,79,91,68,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",07/30/15,79,85,68,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",07/31/15,74,85,63,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",08/01/15,71,79,62,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",08/02/15,72,84,60,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",08/03/15,75,82,65,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",08/04/15,69,78,60,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",08/05/15,67,75,61,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",08/06/15,66,76,53,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",08/07/15,66,77,54,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",08/08/15,65,74,53,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",08/09/15,66,79,53,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",08/10/15,69,84,59,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",08/11/15,72,78,65,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",08/12/15,68,75,56,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",08/13/15,65,79,52,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",08/14/15,72,82,64,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",08/15/15,74,83,67,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",08/16/15,75,87,65,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",08/17/15,77,89,67,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",08/18/15,76,86,68,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",08/19/15,78,88,69,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",08/20/15,78,84,63,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",08/21/15,67,74,61,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",08/22/15,66,75,57,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",08/23/15,67,79,56,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",08/24/15,70,77,62,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",08/25/15,66,71,58,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",08/26/15,64,72,59,
